source,target,weight
54seKvtsZauR1iauN0ptpo,5XJDexmWFLWOkjOEjOVX3e,1
4e5oZygHeeRoTXc00gYWiu,5XJDexmWFLWOkjOEjOVX3e,1
5XJDexmWFLWOkjOEjOVX3e,790FomKkXshlbRYZFtlgla,2
19HM5j0ULGSmEoRcrSe5x3,5XJDexmWFLWOkjOEjOVX3e,1
4axKuDPr6WKcDCyh8vueTY,5XJDexmWFLWOkjOEjOVX3e,1
3E6xrwgnVfYCrCs0ePERDz,5XJDexmWFLWOkjOEjOVX3e,1
21dooacK2WGBB5amYvKyfM,5XJDexmWFLWOkjOEjOVX3e,1
0elWFr7TW8piilVRYJUe4P,4o0NtnL2m0lzZmEdRas1qv,5
3vQ0GE3mI0dAaxIMYe5g7z,5XJDexmWFLWOkjOEjOVX3e,2
3E12tRURRvPfHz0hAMCFYc,5XJDexmWFLWOkjOEjOVX3e,1
1pf0MPKfKdvS8J779mS1Ay,5XJDexmWFLWOkjOEjOVX3e,1
2IMZYfNi21MGqxopj9fWx8,5XJDexmWFLWOkjOEjOVX3e,1
4uiEeT7dw0guTJ5CPMsX83,5XJDexmWFLWOkjOEjOVX3e,1
0dUyjgCyjfj5eMx6bX2TWf,5Y3MV9DZ0d87NnVm56qSY1,2
0AqlFI0tz2DsEoJlKSIiT9,3E6xrwgnVfYCrCs0ePERDz,1
1Ts9of7VPZElwPQnqnDSfW,3E6xrwgnVfYCrCs0ePERDz,1
0dUyjgCyjfj5eMx6bX2TWf,2UZIAOlrnyZmyzt1nuXr9y,2
3Apb2lGmGJaBmr0TTBJvIZ,4YYxffPVDFe9XoqqbRW6Bq,1
2DspEsT7UXGKd2VaaedgG4,5VdG4Pm8hryqK7jAkdFlIo,1
0AqlFI0tz2DsEoJlKSIiT9,768O5GliF0bqscyghggrbE,1
0AqlFI0tz2DsEoJlKSIiT9,4YYxffPVDFe9XoqqbRW6Bq,1
0AqlFI0tz2DsEoJlKSIiT9,7vXDAI8JwjW531ouMGbfcp,2
0AqlFI0tz2DsEoJlKSIiT9,3VHAySZQPlfGlNLslzXYpN,1
0AqlFI0tz2DsEoJlKSIiT9,5VdG4Pm8hryqK7jAkdFlIo,1
0AqlFI0tz2DsEoJlKSIiT9,4m6ubhNsdwF4psNf3R8kwR,2
0AqlFI0tz2DsEoJlKSIiT9,7eLcDZDYHXZCebtQmVFL25,1
0AqlFI0tz2DsEoJlKSIiT9,4RWJOoYwgF978LOn8Fainp,1
2DspEsT7UXGKd2VaaedgG4,5vLOlJcOKe9DfBC5LeLpSs,1
0AqlFI0tz2DsEoJlKSIiT9,5UN0rzL594mWY2RbOtZqIN,1
2Yia9CwtgcrsN5kVOQ0qRA,3CDoRporvSjdzTrm99a3gi,1
0AqlFI0tz2DsEoJlKSIiT9,6k8mwkKJKKjBILo7ypBspl,1
0AqlFI0tz2DsEoJlKSIiT9,5vLOlJcOKe9DfBC5LeLpSs,1
0AqlFI0tz2DsEoJlKSIiT9,3OcvS8PzSGYMBvLdzY6g3e,1
0AqlFI0tz2DsEoJlKSIiT9,5sUrlPAHlS9NEirDB8SEbF,1
0AqlFI0tz2DsEoJlKSIiT9,2OhUNb01gLwygOizYvTm0e,1
0AqlFI0tz2DsEoJlKSIiT9,3Apb2lGmGJaBmr0TTBJvIZ,2
0AqlFI0tz2DsEoJlKSIiT9,3CDoRporvSjdzTrm99a3gi,1
0AqlFI0tz2DsEoJlKSIiT9,5Rj6rNR8zIlUUDCs1OyPmW,1
0AqlFI0tz2DsEoJlKSIiT9,4vhNDa5ycK0ST968ek7kRr,1
0AqlFI0tz2DsEoJlKSIiT9,4PzYKhC14sTJNEr0dzoo0d,2
0AqlFI0tz2DsEoJlKSIiT9,2eEmsgWmUFMbtU7agJpnjY,1
0AqlFI0tz2DsEoJlKSIiT9,18qC8mrcJ9ZjChRDPvpadi,1
0AqlFI0tz2DsEoJlKSIiT9,1Ts9of7VPZElwPQnqnDSfW,1
0AqlFI0tz2DsEoJlKSIiT9,0dUyjgCyjfj5eMx6bX2TWf,2
2UZIAOlrnyZmyzt1nuXr9y,7vXDAI8JwjW531ouMGbfcp,2
0AqlFI0tz2DsEoJlKSIiT9,4Ge9GwmWnOQsohwPTrXyHc,1
0AqlFI0tz2DsEoJlKSIiT9,2DspEsT7UXGKd2VaaedgG4,1
5UN0rzL594mWY2RbOtZqIN,7eLcDZDYHXZCebtQmVFL25,1
5VdG4Pm8hryqK7jAkdFlIo,5vLOlJcOKe9DfBC5LeLpSs,1
0AqlFI0tz2DsEoJlKSIiT9,5Y3MV9DZ0d87NnVm56qSY1,4
0AqlFI0tz2DsEoJlKSIiT9,6lay1nwbE6hTx1jivysUAL,1
5Y3MV9DZ0d87NnVm56qSY1,7FNnA9vBm6EKceENgCGRMb,1
0AqlFI0tz2DsEoJlKSIiT9,6Itjwvv5YmsC8ZcI5N4Jux,1
0AqlFI0tz2DsEoJlKSIiT9,6xlRSRMLgZbsSNd0BMobwy,1
0AqlFI0tz2DsEoJlKSIiT9,7FNnA9vBm6EKceENgCGRMb,1
4vhNDa5ycK0ST968ek7kRr,5vLOlJcOKe9DfBC5LeLpSs,1
2UZIAOlrnyZmyzt1nuXr9y,5Y3MV9DZ0d87NnVm56qSY1,2
0AqlFI0tz2DsEoJlKSIiT9,0BqURncJM5B1BBu7UM51eq,1
0AqlFI0tz2DsEoJlKSIiT9,29rvPhemBdOLYdLr2xI8dr,1
0AqlFI0tz2DsEoJlKSIiT9,0ZCO8oVkMj897cKgFH7fRW,1
4PzYKhC14sTJNEr0dzoo0d,6xlRSRMLgZbsSNd0BMobwy,1
4vhNDa5ycK0ST968ek7kRr,5VdG4Pm8hryqK7jAkdFlIo,1
0AqlFI0tz2DsEoJlKSIiT9,6GRwwWAtmusrgAL5JF9Dfr,1
2OhUNb01gLwygOizYvTm0e,6GRwwWAtmusrgAL5JF9Dfr,1
2DspEsT7UXGKd2VaaedgG4,4vhNDa5ycK0ST968ek7kRr,1
0BqURncJM5B1BBu7UM51eq,0dUyjgCyjfj5eMx6bX2TWf,1
0AqlFI0tz2DsEoJlKSIiT9,2UZIAOlrnyZmyzt1nuXr9y,3
0XeEobZplHxzM9QzFQWLiR,6ElqtIfQsAkEYypgfJIjeK,2
0XeEobZplHxzM9QzFQWLiR,5OugQZ3PqgRofo9mtzVYN3,2
0XeEobZplHxzM9QzFQWLiR,12GqGscKJx3aE4t07u7eVZ,4
0XeEobZplHxzM9QzFQWLiR,2MRBDr0crHWE5JwPceFncq,1
0XeEobZplHxzM9QzFQWLiR,5npvUMe1CGnIhTX7OaLGVV,1
0XeEobZplHxzM9QzFQWLiR,6Sbl0NT50roqWvy746MfVf,1
0T8Ix53aIN4F7aEKj4EnKy,0XeEobZplHxzM9QzFQWLiR,1
0XeEobZplHxzM9QzFQWLiR,34nbQa7Hug9DYkRJpfKNFv,1
0XeEobZplHxzM9QzFQWLiR,7Gi6gjaWy3DxyilpF1a8Is,4
0XeEobZplHxzM9QzFQWLiR,0ys2OFYzWYB5hRDLCsBqxt,2
0XeEobZplHxzM9QzFQWLiR,3l9G1G9MxH6DaRhwLklaf5,2
0XeEobZplHxzM9QzFQWLiR,6nVcHLIgY5pE2YCl8ubca1,1
0XeEobZplHxzM9QzFQWLiR,6PH3FLQAxtqYy46Zv08bpV,1
0XeEobZplHxzM9QzFQWLiR,6XkjpgcEsYab502Vr1bBeW,1
0XeEobZplHxzM9QzFQWLiR,3k9GPiGAtIAOfnfzzy3XQp,1
0XeEobZplHxzM9QzFQWLiR,0mA4dkNGiN4fqTBi2SLlAv,1
12GqGscKJx3aE4t07u7eVZ,7Gi6gjaWy3DxyilpF1a8Is,5
0XeEobZplHxzM9QzFQWLiR,5eumcnUkdmGvkvcsx1WFNG,2
0XeEobZplHxzM9QzFQWLiR,228pVneav5qwbCGQrrqQo4,1
0XeEobZplHxzM9QzFQWLiR,0pePYDrJGk8gqMRbXrLJC8,1
1mcTU81TzQhprhouKaTkpq,2LRoIwlKmHjgvigdNGBHNo,2
1TA5sGRlKUJXBN4ZyJuDIX,2LRoIwlKmHjgvigdNGBHNo,3
2LRoIwlKmHjgvigdNGBHNo,3m5qlPf2OkihLz3dRYnkPA,2
2LRoIwlKmHjgvigdNGBHNo,78rkeQAvjl85yNyLAqEMVe,1
2LRoIwlKmHjgvigdNGBHNo,3PAwspMN27PDm81WwXDsMf,1
1TA5sGRlKUJXBN4ZyJuDIX,1vyhD5VmyZ7KMfW5gqLgo5,2
1TA5sGRlKUJXBN4ZyJuDIX,1r4hJ1h58CWwUQe3MxPuau,2
2LRoIwlKmHjgvigdNGBHNo,2OHKEe204spO7G7NcbeO2o,2
1vyhD5VmyZ7KMfW5gqLgo5,3m5qlPf2OkihLz3dRYnkPA,2
1r4hJ1h58CWwUQe3MxPuau,6ndLrsgT3MV5CNxIrW71fw,2
2LRoIwlKmHjgvigdNGBHNo,7j6DKwmjbxvpQO8h914uEz,3
2LRoIwlKmHjgvigdNGBHNo,790FomKkXshlbRYZFtlgla,4
5yo2KNGw3Z6a9n0Xiswb50,680tleL97NcpJiib89V6UU,1
2LRoIwlKmHjgvigdNGBHNo,680tleL97NcpJiib89V6UU,1
2LRoIwlKmHjgvigdNGBHNo,2x7PC78TmgqpEIjaGAZ0Oz,1
1vyhD5VmyZ7KMfW5gqLgo5,2LRoIwlKmHjgvigdNGBHNo,3
14zUHaJZo1mnYtn6IBRaRP,77ziqFxp5gaInVrF2lj4ht,5
21451j1KhjAiaYKflxBjr1,2LRoIwlKmHjgvigdNGBHNo,2
2LRoIwlKmHjgvigdNGBHNo,3Isy6kedDrgPYoTS1dazA9,1
6ndLrsgT3MV5CNxIrW71fw,790FomKkXshlbRYZFtlgla,2
2LRoIwlKmHjgvigdNGBHNo,4cK5uxWRVJ3QOSfaBMX2Ex,1
1GKIlPFdcewHtpDVCQ8zmJ,2LRoIwlKmHjgvigdNGBHNo,1
2LRoIwlKmHjgvigdNGBHNo,7jAs1uPnpfNmT6e5qtEPxq,1
2LRoIwlKmHjgvigdNGBHNo,5Ln6VxkwRDdAH40Lel6Yj8,1
1r4hJ1h58CWwUQe3MxPuau,790FomKkXshlbRYZFtlgla,3
1r4hJ1h58CWwUQe3MxPuau,3m5qlPf2OkihLz3dRYnkPA,2
2YRyPiW98bpkARAS4B3OQP,51XrH5fQP2oIQynuKxSWcW,1
1GKIlPFdcewHtpDVCQ8zmJ,54seKvtsZauR1iauN0ptpo,1
2LRoIwlKmHjgvigdNGBHNo,6GlX3FdCQrMftGfVaWcmPZ,1
2LRoIwlKmHjgvigdNGBHNo,3qsKSpcV3ncke3hw52JSMB,3
0Yg29FX1M4ayqjXs0ttZFq,4yxLYO2imECxGYTTV7RQKb,1
2LRoIwlKmHjgvigdNGBHNo,2YRyPiW98bpkARAS4B3OQP,1
2LRoIwlKmHjgvigdNGBHNo,5yo2KNGw3Z6a9n0Xiswb50,1
0Yg29FX1M4ayqjXs0ttZFq,2LRoIwlKmHjgvigdNGBHNo,1
0qHbO3z6lgLE6ZYCkQBo1K,2eA8qotLYMUNzlnjL8blKT,1
2LRoIwlKmHjgvigdNGBHNo,6Itjwvv5YmsC8ZcI5N4Jux,1
3m5qlPf2OkihLz3dRYnkPA,6ndLrsgT3MV5CNxIrW71fw,2
14zUHaJZo1mnYtn6IBRaRP,680tleL97NcpJiib89V6UU,1
2LRoIwlKmHjgvigdNGBHNo,5lFhCi03HDneWzvCxGctrT,1
2LRoIwlKmHjgvigdNGBHNo,3EiLUeyEcA6fbRPSHkG5kb,2
1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5,2
1GKIlPFdcewHtpDVCQ8zmJ,6GlX3FdCQrMftGfVaWcmPZ,1
12vb80Km0Ew53ABfJOepVz,2LRoIwlKmHjgvigdNGBHNo,1
2LRoIwlKmHjgvigdNGBHNo,4zOhMWD0LoBe2nP7s9cHhX,1
14zUHaJZo1mnYtn6IBRaRP,1vyhD5VmyZ7KMfW5gqLgo5,1
54seKvtsZauR1iauN0ptpo,6GlX3FdCQrMftGfVaWcmPZ,1
1pf0MPKfKdvS8J779mS1Ay,2LmcxBak1alK1bf7d1beTr,1
2LRoIwlKmHjgvigdNGBHNo,5J7rXWjtn5HzUkJ4Jet8Fr,3
2LRoIwlKmHjgvigdNGBHNo,54seKvtsZauR1iauN0ptpo,1
0Q8NcsJwoCbZOHHW63su5S,2LRoIwlKmHjgvigdNGBHNo,4
2LRoIwlKmHjgvigdNGBHNo,6ndLrsgT3MV5CNxIrW71fw,2
1GKIlPFdcewHtpDVCQ8zmJ,6TKygPpVT29oGUogu4J9Ec,1
2LRoIwlKmHjgvigdNGBHNo,7c0XG5cIJTrrAgEC3ULPiq,1
2LRoIwlKmHjgvigdNGBHNo,3FvwVFWRyvxmLyVBO9nBmM,1
14zUHaJZo1mnYtn6IBRaRP,5yo2KNGw3Z6a9n0Xiswb50,1
2LRoIwlKmHjgvigdNGBHNo,3ONGmday8YN8AkbsRk01iL,1
2LRoIwlKmHjgvigdNGBHNo,2ayNSoKPCRAfjp6hQ76hRu,1
2LRoIwlKmHjgvigdNGBHNo,4yxLYO2imECxGYTTV7RQKb,1
54seKvtsZauR1iauN0ptpo,6TKygPpVT29oGUogu4J9Ec,2
0qHbO3z6lgLE6ZYCkQBo1K,2LRoIwlKmHjgvigdNGBHNo,1
2LRoIwlKmHjgvigdNGBHNo,46pWGuE3dSwY3bMMXGBvVS,1
1r4hJ1h58CWwUQe3MxPuau,1vyhD5VmyZ7KMfW5gqLgo5,2
1SupJlEpv7RS2tPNRaHViT,2LRoIwlKmHjgvigdNGBHNo,1
2LRoIwlKmHjgvigdNGBHNo,7GQDI5Vmxs92RsIRZzYT11,1
1r4hJ1h58CWwUQe3MxPuau,77ziqFxp5gaInVrF2lj4ht,2
6GlX3FdCQrMftGfVaWcmPZ,6TKygPpVT29oGUogu4J9Ec,1
1TA5sGRlKUJXBN4ZyJuDIX,6ndLrsgT3MV5CNxIrW71fw,2
2LRoIwlKmHjgvigdNGBHNo,3jGlU8UMMo44I2xeLQ6FD3,1
1vyhD5VmyZ7KMfW5gqLgo5,7j6DKwmjbxvpQO8h914uEz,2
14zUHaJZo1mnYtn6IBRaRP,2LRoIwlKmHjgvigdNGBHNo,2
1r4hJ1h58CWwUQe3MxPuau,7j6DKwmjbxvpQO8h914uEz,2
2LRoIwlKmHjgvigdNGBHNo,7ciBW1p3KBsYIkFk4UmwS8,1
1SupJlEpv7RS2tPNRaHViT,1r4hJ1h58CWwUQe3MxPuau,2
0SSbTivuMrvdqgCt7ln6jD,2LRoIwlKmHjgvigdNGBHNo,1
2LRoIwlKmHjgvigdNGBHNo,3UTF2no3muGdiFXVujl94i,1
14zUHaJZo1mnYtn6IBRaRP,1r4hJ1h58CWwUQe3MxPuau,2
2LRoIwlKmHjgvigdNGBHNo,6TKygPpVT29oGUogu4J9Ec,1
0tmwSHipWxN12fsoLcFU3B,2LRoIwlKmHjgvigdNGBHNo,1
4HzKw8XcD0piJmDrrPRCYk,51XrH5fQP2oIQynuKxSWcW,1
1TA5sGRlKUJXBN4ZyJuDIX,790FomKkXshlbRYZFtlgla,2
3m5qlPf2OkihLz3dRYnkPA,790FomKkXshlbRYZFtlgla,2
2LRoIwlKmHjgvigdNGBHNo,4HzKw8XcD0piJmDrrPRCYk,1
1TA5sGRlKUJXBN4ZyJuDIX,7j6DKwmjbxvpQO8h914uEz,2
2LRoIwlKmHjgvigdNGBHNo,5XJDexmWFLWOkjOEjOVX3e,2
2LRoIwlKmHjgvigdNGBHNo,51XrH5fQP2oIQynuKxSWcW,1
1r4hJ1h58CWwUQe3MxPuau,2LRoIwlKmHjgvigdNGBHNo,2
1r4hJ1h58CWwUQe3MxPuau,51XrH5fQP2oIQynuKxSWcW,1
2LRoIwlKmHjgvigdNGBHNo,2LmcxBak1alK1bf7d1beTr,1
2LRoIwlKmHjgvigdNGBHNo,6Qhgat07PNOdnJSnCXJigu,1
2LRoIwlKmHjgvigdNGBHNo,3E6xrwgnVfYCrCs0ePERDz,2
6ndLrsgT3MV5CNxIrW71fw,7j6DKwmjbxvpQO8h914uEz,2
23herDudxPBB3S81GB5uG3,2LRoIwlKmHjgvigdNGBHNo,1
1pQWsZQehhS4wavwh7Fnxd,2LRoIwlKmHjgvigdNGBHNo,2
1SupJlEpv7RS2tPNRaHViT,77ziqFxp5gaInVrF2lj4ht,2
2LRoIwlKmHjgvigdNGBHNo,2eA8qotLYMUNzlnjL8blKT,1
1pf0MPKfKdvS8J779mS1Ay,2LRoIwlKmHjgvigdNGBHNo,1
2LRoIwlKmHjgvigdNGBHNo,4NGOJedxkGWwkbB5QiSJd1,1
2LRoIwlKmHjgvigdNGBHNo,6B1hSmaLdOvChinK2Z7gfi,1
0Q8NcsJwoCbZOHHW63su5S,5XJDexmWFLWOkjOEjOVX3e,2
1vyhD5VmyZ7KMfW5gqLgo5,6ndLrsgT3MV5CNxIrW71fw,2
14zUHaJZo1mnYtn6IBRaRP,1SupJlEpv7RS2tPNRaHViT,2
2LRoIwlKmHjgvigdNGBHNo,4qXC0i02bSFstECuXP2ZpL,1
3m5qlPf2OkihLz3dRYnkPA,7j6DKwmjbxvpQO8h914uEz,2
0ys2OFYzWYB5hRDLCsBqxt,2oQX8QiMXOyuqbcZEFsZfm,2
0ys2OFYzWYB5hRDLCsBqxt,3m5qlPf2OkihLz3dRYnkPA,1
0NlNru2YcUz6RbnpYGQz26,0ys2OFYzWYB5hRDLCsBqxt,1
0ys2OFYzWYB5hRDLCsBqxt,1TA5sGRlKUJXBN4ZyJuDIX,1
0NGAZxHanS9e0iNHpR8f2W,0ys2OFYzWYB5hRDLCsBqxt,1
0mA4dkNGiN4fqTBi2SLlAv,0ys2OFYzWYB5hRDLCsBqxt,1
0ys2OFYzWYB5hRDLCsBqxt,3HJq88k0us5XSJ4tD3J8RG,2
1Q6SZxTvaE3HhslV0iXbI6,6dLuQ5qXxIuWc5urxfIiZR,1
0ys2OFYzWYB5hRDLCsBqxt,12KipYva9312KrSBekytFE,2
0pePYDrJGk8gqMRbXrLJC8,6pV5zH2LzjOUHaAvENdMMa,4
0ys2OFYzWYB5hRDLCsBqxt,7vxA5cu6OOhhgIymjrqRaQ,1
0ys2OFYzWYB5hRDLCsBqxt,2rmkQLzj0k4nZdQehOUByO,3
0ys2OFYzWYB5hRDLCsBqxt,2dHbjVgpO3NvzY8D7yZvji,1
0ys2OFYzWYB5hRDLCsBqxt,7Gi6gjaWy3DxyilpF1a8Is,4
0ys2OFYzWYB5hRDLCsBqxt,1gJdf4Yybu4X5A2xYV3NMV,2
0NGAZxHanS9e0iNHpR8f2W,738wLrAtLtCtFOLvQBXOXp,1
3HJq88k0us5XSJ4tD3J8RG,6dLuQ5qXxIuWc5urxfIiZR,1
6dLuQ5qXxIuWc5urxfIiZR,6r92NGrlnmNvFJA9Kl0PAx,1
0my6Pg4I28dVcZLSpAkqhv,0ys2OFYzWYB5hRDLCsBqxt,1
0ys2OFYzWYB5hRDLCsBqxt,1Q6SZxTvaE3HhslV0iXbI6,1
3l9G1G9MxH6DaRhwLklaf5,4TdMGChhzBYNXhADaEGUZX,2
0ys2OFYzWYB5hRDLCsBqxt,3l9G1G9MxH6DaRhwLklaf5,5
0ys2OFYzWYB5hRDLCsBqxt,5xYNmNkaWRqu3e5F4UXME8,1
0ys2OFYzWYB5hRDLCsBqxt,6dLuQ5qXxIuWc5urxfIiZR,2
2oQX8QiMXOyuqbcZEFsZfm,4DMkrFIqGXLycc4YLYTn1i,1
0ys2OFYzWYB5hRDLCsBqxt,4yjm4SvYqC5FFuLbB6TyHr,1
0ys2OFYzWYB5hRDLCsBqxt,738wLrAtLtCtFOLvQBXOXp,1
0ys2OFYzWYB5hRDLCsBqxt,6Sbl0NT50roqWvy746MfVf,3
0ssx5sZQzc1nZZF2Ks8qXZ,0ys2OFYzWYB5hRDLCsBqxt,1
0ys2OFYzWYB5hRDLCsBqxt,4TdMGChhzBYNXhADaEGUZX,2
0ys2OFYzWYB5hRDLCsBqxt,2ylQO8qFEBINvkNNZGe4uC,1
0pePYDrJGk8gqMRbXrLJC8,0ys2OFYzWYB5hRDLCsBqxt,3
0ys2OFYzWYB5hRDLCsBqxt,4tm8CEdm4pkQsEh4jIr9Yp,1
0ys2OFYzWYB5hRDLCsBqxt,1gW6pz5n1aK249L0GvfQCC,1
0ys2OFYzWYB5hRDLCsBqxt,1DxLCyH42yaHKGK3cl5bvG,1
0ys2OFYzWYB5hRDLCsBqxt,12GqGscKJx3aE4t07u7eVZ,1
0ys2OFYzWYB5hRDLCsBqxt,64KEffDW9EtZ1y2vBYgq8T,1
2rmkQLzj0k4nZdQehOUByO,7y6eZQZwyUvR4PlZOVSR7I,1
0ys2OFYzWYB5hRDLCsBqxt,6ubJLRTVzomuWIScbguoSY,1
0ys2OFYzWYB5hRDLCsBqxt,3Me35AWHCGqW4sZ7bWWJt1,1
0ys2OFYzWYB5hRDLCsBqxt,4toIblSAfEe7buSwNPRmaF,1
0ys2OFYzWYB5hRDLCsBqxt,3hTffafUYLLgO4yuPAxb5U,1
0ys2OFYzWYB5hRDLCsBqxt,5palUoEWfHqmYH8TPwxF6J,1
0ys2OFYzWYB5hRDLCsBqxt,7y6eZQZwyUvR4PlZOVSR7I,1
0ys2OFYzWYB5hRDLCsBqxt,4Ge9GwmWnOQsohwPTrXyHc,1
3HJq88k0us5XSJ4tD3J8RG,5c8ZR64evQ00Spl73s76fo,1
1r4hJ1h58CWwUQe3MxPuau,4Ge9GwmWnOQsohwPTrXyHc,1
0ys2OFYzWYB5hRDLCsBqxt,5c8ZR64evQ00Spl73s76fo,2
0ys2OFYzWYB5hRDLCsBqxt,4DMkrFIqGXLycc4YLYTn1i,1
0ys2OFYzWYB5hRDLCsBqxt,6Vlv2tBpKw6ib5C7DHkOfq,1
0pePYDrJGk8gqMRbXrLJC8,6dLuQ5qXxIuWc5urxfIiZR,2
0ys2OFYzWYB5hRDLCsBqxt,44mEtidu0VdRkIqO4IbkNa,1
2rmkQLzj0k4nZdQehOUByO,7Gi6gjaWy3DxyilpF1a8Is,2
0ys2OFYzWYB5hRDLCsBqxt,3Y4UmopFbGuRYdtGEa5jDZ,1
0tmwSHipWxN12fsoLcFU3B,0ys2OFYzWYB5hRDLCsBqxt,1
0ys2OFYzWYB5hRDLCsBqxt,4D75GcNG95ebPtNvoNVXhz,1
0elWFr7TW8piilVRYJUe4P,0ys2OFYzWYB5hRDLCsBqxt,2
0ys2OFYzWYB5hRDLCsBqxt,3rvluTyk2vmAj3dN1b0bw8,1
4TdMGChhzBYNXhADaEGUZX,6dLuQ5qXxIuWc5urxfIiZR,1
0ys2OFYzWYB5hRDLCsBqxt,7DkseLyOZrdRjCuoWFtqFi,1
0ys2OFYzWYB5hRDLCsBqxt,1ZMJSCQw8DIefcLb1FIpY0,1
0ys2OFYzWYB5hRDLCsBqxt,4aWhlVjiUjYHpVWBPP8AFc,1
0ys2OFYzWYB5hRDLCsBqxt,1r4hJ1h58CWwUQe3MxPuau,1
0ys2OFYzWYB5hRDLCsBqxt,6r92NGrlnmNvFJA9Kl0PAx,1
5c8ZR64evQ00Spl73s76fo,6dLuQ5qXxIuWc5urxfIiZR,1
2rmkQLzj0k4nZdQehOUByO,6dLuQ5qXxIuWc5urxfIiZR,1
0ys2OFYzWYB5hRDLCsBqxt,6pV5zH2LzjOUHaAvENdMMa,2
2dHbjVgpO3NvzY8D7yZvji,2oQX8QiMXOyuqbcZEFsZfm,1
3l9G1G9MxH6DaRhwLklaf5,6XkjpgcEsYab502Vr1bBeW,3
0dXXFVCw0LKzmHFrTLUaQJ,0ys2OFYzWYB5hRDLCsBqxt,1
4TdMGChhzBYNXhADaEGUZX,6XkjpgcEsYab502Vr1bBeW,2
5KSiZki8gCESiSq0z35Ald,6Sbl0NT50roqWvy746MfVf,1
1vyhD5VmyZ7KMfW5gqLgo5,6Sbl0NT50roqWvy746MfVf,1
66ihevNkSYNzRAl44dx6jJ,6Sbl0NT50roqWvy746MfVf,2
4TdMGChhzBYNXhADaEGUZX,6Sbl0NT50roqWvy746MfVf,2
0pePYDrJGk8gqMRbXrLJC8,6Sbl0NT50roqWvy746MfVf,6
2b01rwtcqW5LyfVBMzIFQ4,6Sbl0NT50roqWvy746MfVf,1
0pePYDrJGk8gqMRbXrLJC8,5eumcnUkdmGvkvcsx1WFNG,4
31VFEohvhOUKrtAONEBhMG,6Sbl0NT50roqWvy746MfVf,1
0pePYDrJGk8gqMRbXrLJC8,3l9G1G9MxH6DaRhwLklaf5,5
6Sbl0NT50roqWvy746MfVf,6XkjpgcEsYab502Vr1bBeW,2
1ZMJSCQw8DIefcLb1FIpY0,6Sbl0NT50roqWvy746MfVf,1
4A4qYy2jK9DDN1OHV0nLkH,6Sbl0NT50roqWvy746MfVf,1
12GqGscKJx3aE4t07u7eVZ,6Sbl0NT50roqWvy746MfVf,6
3GoPGMx3Q2xUwmzM3RYGUq,7y6eZQZwyUvR4PlZOVSR7I,1
0elWFr7TW8piilVRYJUe4P,6pV5zH2LzjOUHaAvENdMMa,2
6Sbl0NT50roqWvy746MfVf,7FsRH5bw8iWpSbMX1G7xf1,1
6Sbl0NT50roqWvy746MfVf,7pESOE4dEq8Yk4OKlJa3pS,1
0vR2qb8m9WHeZ5ByCbimq2,6Sbl0NT50roqWvy746MfVf,1
5eumcnUkdmGvkvcsx1WFNG,6Sbl0NT50roqWvy746MfVf,4
2rmkQLzj0k4nZdQehOUByO,6Sbl0NT50roqWvy746MfVf,3
0PrhwIWbqYFYyY2ZrkIWgI,6Sbl0NT50roqWvy746MfVf,2
3l9G1G9MxH6DaRhwLklaf5,6Sbl0NT50roqWvy746MfVf,7
0elWFr7TW8piilVRYJUe4P,6Sbl0NT50roqWvy746MfVf,6
1iXdpCz3AeLEAvzqeNodt8,6Sbl0NT50roqWvy746MfVf,1
0elWFr7TW8piilVRYJUe4P,0pePYDrJGk8gqMRbXrLJC8,3
6Sbl0NT50roqWvy746MfVf,7Gi6gjaWy3DxyilpF1a8Is,5
3dhMDOAn4QhiSEerNabrnG,6Sbl0NT50roqWvy746MfVf,1
1TA5sGRlKUJXBN4ZyJuDIX,6Sbl0NT50roqWvy746MfVf,1
6Sbl0NT50roqWvy746MfVf,6pV5zH2LzjOUHaAvENdMMa,3
07hvj5YPoKfFLJY6DxUhch,6Sbl0NT50roqWvy746MfVf,1
3Me35AWHCGqW4sZ7bWWJt1,6Sbl0NT50roqWvy746MfVf,1
6Sbl0NT50roqWvy746MfVf,7y6eZQZwyUvR4PlZOVSR7I,1
352qR89UvJCYHGnCSUwMqw,3HJq88k0us5XSJ4tD3J8RG,1
0elWFr7TW8piilVRYJUe4P,12GqGscKJx3aE4t07u7eVZ,5
4TdMGChhzBYNXhADaEGUZX,7y6eZQZwyUvR4PlZOVSR7I,1
4stSxe6AbpXw3x7nRDsYVX,6Sbl0NT50roqWvy746MfVf,1
4A4qYy2jK9DDN1OHV0nLkH,6pV5zH2LzjOUHaAvENdMMa,1
2FU49QY6B4RA6orPrbC8P5,6Sbl0NT50roqWvy746MfVf,1
3hK6sVmdFt15ORCDg503Yp,6Sbl0NT50roqWvy746MfVf,1
5dHeVV4GJVmQwEWqqOuB8v,6Sbl0NT50roqWvy746MfVf,1
6Sbl0NT50roqWvy746MfVf,6dLuQ5qXxIuWc5urxfIiZR,1
352qR89UvJCYHGnCSUwMqw,6Sbl0NT50roqWvy746MfVf,1
0ocHleb3SllGNQQcDH35Xz,6Sbl0NT50roqWvy746MfVf,1
3HJq88k0us5XSJ4tD3J8RG,6Sbl0NT50roqWvy746MfVf,1
